year,date,value_tmax,value_tmin,Location,PRISMMinTempF,PRISMMaxTempF,CIMISMinTempF,CIMISMaxTempF
2018,2018-09-22,32.25,9.736000061,Biggs244,49.52480011,90.05,46.5,88.3
2018,2018-09-23,31.10700035,9.824999809,Biggs244,49.68499966,87.99260063,47.3,90.7
2018,2018-09-24,30.99200058,9.576000214,Biggs244,49.23680038,87.78560104,46.1,91.6
2018,2018-09-25,32.37599945,9.390999794,Biggs244,48.90379963,90.27679901,46,98.1
2018,2018-09-26,34.70000076,9.145999908,Biggs244,48.46279984,94.46000137,45.7,97.2
2018,2018-09-27,35.13299942,9.06799984,Biggs244,48.32239971,95.23939896,46.8,96.3
2018,2018-09-28,34.55899811,9.656999588,Biggs244,49.38259926,94.20619659,50.1,83.8
2018,2018-09-29,28.67399979,10.85999966,Biggs244,51.54799938,83.61319962,54.2,75.7
2018,2018-09-30,23.86599922,12.50500011,Biggs244,54.50900021,74.9587986,54.8,80.1
2018,2018-10-01,25.93799973,13.63899994,Biggs244,56.55019989,78.68839951,57.5,77.8
2018,2018-10-02,24.60300064,15.12800026,Biggs244,59.23040047,76.28540115,57.7,80.1
2018,2018-10-03,26.21100044,14.76500034,Biggs244,58.57700062,79.1798008,56.7,81
2018,2018-10-04,25.87000084,15.17599964,Biggs244,59.31679935,78.56600151,54.7,71.7
2018,2018-10-05,21.13599968,10.83199978,Biggs244,51.4975996,70.04479942,49.5,78.9
2018,2018-10-06,25.29299927,10.44900036,Biggs244,50.80820065,77.52739868,52.2,79.3
2018,2018-10-07,25.89800072,11.63700008,Biggs244,52.94660015,78.61640129,50,78.7
2018,2018-10-08,25.86599922,11.82499981,Biggs244,53.28499966,78.5587986,50.8,83.9
2018,2018-10-09,28.61700058,11.76299953,Biggs244,53.17339916,83.51060104,48,83.1
2018,2018-10-10,27.93099976,9.475000381,Biggs244,49.05500069,82.27579956,44.2,82.7
2018,2018-10-11,26.70000076,8.104000092,Biggs244,46.58720016,80.06000137,43.3,78.5
2018,2018-10-12,25.55500031,7.887000084,Biggs244,46.19660015,77.99900055,47.3,83.9
2018,2018-10-13,28.66500092,7.151000023,Biggs244,44.87180004,83.59700165,40.6,87.7
2018,2018-10-14,30.54500008,6.275000095,Biggs244,43.29500017,86.98100014,49.2,79.4
2018,2018-10-15,26.00099945,10.79399967,Biggs244,51.42919941,78.80179901,48.9,80.8
2018,2018-10-16,26.98999977,9.574000359,Biggs244,49.23320065,80.58199959,47.9,86.1
2018,2018-10-17,29.93499947,6.471000195,Biggs244,43.64780035,85.88299904,37.4,85.7
2018,2018-10-18,28.38999939,4.563000202,Biggs244,40.21340036,83.1019989,39.8,84.5
2018,2018-10-19,27.83799934,5.803999901,Biggs244,42.44719982,82.10839882,39.1,87
2018,2018-10-20,28.84499931,5.552999973,Biggs244,41.99539995,83.92099876,41.4,84.7
2018,2018-10-21,28.28899956,6.188000202,Biggs244,43.13840036,82.9201992,44,87.4
2018,2018-10-22,28.84799957,7.03399992,Biggs244,44.66119986,83.92639923,41.3,82.2
2018,2018-10-23,26.91699982,6.248000145,Biggs244,43.24640026,80.45059967,40.4,75.1
2018,2018-10-24,23.22400093,5.755000114,Biggs244,42.35900021,73.80320168,42.6,77.7
2018,2018-10-25,24.66500092,6.749000072,Biggs244,44.14820013,76.39700165,43.5,87.2
2018,2018-10-26,28.37400055,7.936999798,Biggs244,46.28659964,83.07320099,45.9,84.1
2018,2018-10-27,27.1079998,8.585000038,Biggs244,47.45300007,80.79439964,46.3,82
2018,2018-10-28,26.36400032,9.282999992,Biggs244,48.70939999,79.45520058,51.8,77.3
2018,2018-10-29,24.36499977,11.10999966,Biggs244,51.99799938,75.85699959,54.7,71.5
2018,2018-10-30,21.87400055,11.88700008,Biggs244,53.39660015,71.37320099,53.3,73.4
2018,2018-10-31,22.81500053,11.20600033,Biggs244,52.17080059,73.06700096,52.6,78
2018,2018-11-01,25.35300064,12.23700047,Biggs244,54.02660084,77.63540115,51.7,83.6
2018,2018-11-02,28.52199936,9.722999573,Biggs244,49.50139923,83.33959885,47.4,80.5
2018,2018-11-03,26.03899956,8.807999611,Biggs244,47.8543993,78.8701992,52.1,80.6
2018,2018-11-04,27.40500069,12.17000008,Biggs244,53.90600014,81.32900124,45.2,79.5
2018,2018-11-05,25.37800026,8.453000069,Biggs244,47.21540012,77.68040047,45.9,75.8
2018,2018-11-06,24.42700005,11.68900013,Biggs244,53.04020023,75.96860008,43,76.3
2018,2018-11-07,24.47100067,3.500999928,Biggs244,38.30179987,76.04780121,35.6,73.8
2018,2018-11-08,22.74699974,3.092999935,Biggs244,37.56739988,72.94459953,52.1,67.7
2018,2018-11-09,20.11100006,8.875,Biggs244,47.975,68.19980011,31.5,55.2
2018,2018-11-10,12.54399967,0.708000004,Biggs244,33.27440001,54.57919941,32.1,66.9
2018,2018-11-11,18.1760006,0.628000021,Biggs244,33.13040004,64.71680107,38.2,67.4
2018,2018-11-12,19.78300095,1.991000056,Biggs244,35.5838001,67.6094017,31.7,66.4
2018,2018-11-13,18.73200035,0.995000005,Biggs244,33.79100001,65.71760063,35.5,61.7
2018,2018-11-14,15.84799957,1.205000043,Biggs244,34.16900008,60.52639923,31.9,61.1
2018,2018-11-15,15.57900047,0.425000012,Biggs244,32.76500002,60.04220085,30.3,55.1
2018,2018-11-16,13.25599957,0.023,Biggs244,32.0414,55.86079922,31.4,61.1
2018,2018-11-17,16.44099998,0.140000001,Biggs244,32.252,61.59379997,29.5,63.3
2018,2018-11-18,16.45800018,0.162,Biggs244,32.2916,61.62440033,29.4,67.1
2018,2018-11-19,18.36700058,-0.532999992,Biggs244,31.04060001,65.06060104,32.2,66.4
2018,2018-11-20,18.43400002,1.590000033,Biggs244,34.86200006,65.18120003,31.2,65.3
2018,2018-11-21,17.98699951,0.388999999,Biggs244,32.7002,64.37659912,43.2,54.7
2018,2018-11-22,12.50500011,7.731999874,Biggs244,45.91759977,54.50900021,49.6,60.1
2018,2018-11-23,15.15999985,10.07600021,Biggs244,50.13680038,59.28799973,52,58.2
2018,2018-11-24,14.41699982,11.15100002,Biggs244,52.07180004,57.95059967,48.4,63.2
2018,2018-11-25,17.17499924,7.065999985,Biggs244,44.71879997,62.91499863,41.5,66.6
2018,2018-11-26,18.12100029,5.802000046,Biggs244,42.44360008,64.61780052,42.1,63.6
2018,2018-11-27,15.66399956,6.34499979,Biggs244,43.42099962,60.1951992,48.5,56.7
2018,2018-11-28,13.44099998,9.626999855,Biggs244,49.32859974,56.19379997,52.6,64.1
2018,2018-11-29,16.73500061,11.49499989,Biggs244,52.69099979,62.1230011,43.1,56.7
2018,2018-11-30,13.07199955,6.350999832,Biggs244,43.4317997,55.52959919,38.9,58.5
2018,2018-12-01,14.22599983,4.784999847,Biggs244,40.61299973,57.6067997,41.7,61.3
2018,2018-12-02,15.44799995,4.144999981,Biggs244,39.46099997,59.80639992,34.3,55.8
2018,2018-12-03,12.63899994,2.114000082,Biggs244,35.80520015,54.75019989,35.3,51.3
2018,2018-12-04,10.64799976,2.134000063,Biggs244,35.84120011,51.16639957,45.1,55.3
2018,2018-12-05,12.48099995,7.199999809,Biggs244,44.95999966,54.4657999,45.9,54.1
2018,2018-12-06,11.90200043,5.855999947,Biggs244,42.5407999,53.42360077,37.7,60.9
2018,2018-12-07,15.79699993,3.444999933,Biggs244,38.20099988,60.43459988,35.5,60.9
2018,2018-12-08,15.02000046,2.434999943,Biggs244,36.3829999,59.03600082,36,65.2
2018,2018-12-09,17.14699936,2.599999905,Biggs244,36.67999983,62.86459885,35.4,52.3
2018,2018-12-10,10.53499985,2.482000113,Biggs244,36.4676002,50.96299973,44,62.6
2018,2018-12-11,16.58300018,5.899000168,Biggs244,42.6182003,61.84940033,33.2,55.9
2018,2018-12-12,13.06400013,2.217999935,Biggs244,35.99239988,55.51520023,37.7,62.1
2018,2018-12-13,15.95400047,3.865999937,Biggs244,38.95879989,60.71720085,35,63.5
2018,2018-12-14,15.22500038,2.684999943,Biggs244,36.8329999,59.40500069,36.7,57.3
2018,2018-12-15,13.63000011,4.494999886,Biggs244,40.09099979,56.53400021,43.8,52.8
2018,2018-12-16,11.28299999,7.008999825,Biggs244,44.61619968,52.30939999,47.8,54.3
2018,2018-12-17,12.40100002,9.586999893,Biggs244,49.25659981,54.32180004,47.9,61.5
2018,2018-12-18,14.49100018,8.647999763,Biggs244,47.56639957,58.08380032,46.8,60.5
2018,2018-12-19,15.38799953,7.985000134,Biggs244,46.37300024,59.69839916,47.2,64.2
2018,2018-12-20,17.59900093,7.850999832,Biggs244,46.1317997,63.67820168,46.5,53.5
2018,2018-12-21,11.75300026,8.902999878,Biggs244,48.02539978,53.15540047,45,57.5
2018,2018-12-22,13.77799988,6.173999786,Biggs244,43.11319962,56.80039978,37.4,52.2
2018,2018-12-23,10.6960001,3.477999926,Biggs244,38.26039987,51.25280018,43.8,51.7
2018,2018-12-24,10.61200047,6.53000021,Biggs244,43.75400038,51.10160084,44.3,55.1
2018,2018-12-25,11.6239996,6.5,Biggs244,43.7,52.92319927,40.2,60.7
2018,2018-12-26,15.64299965,4.80700016,Biggs244,40.65260029,60.15739937,37.9,58.6
2018,2018-12-27,13.22599983,2.990999937,Biggs244,37.38379989,55.8067997,36.2,57.6
2018,2018-12-28,13.97700024,3.150000095,Biggs244,37.67000017,57.15860043,40,57.3
2018,2018-12-29,13.55200005,4.053999901,Biggs244,39.29719982,56.39360008,34.6,55.6
2018,2018-12-30,12.54199982,1.11500001,Biggs244,34.00700002,54.57559967,32.5,59.8
2018,2018-12-31,13.48600006,0.940999985,Biggs244,33.69379997,56.27480011,34.3,54.9
2019,2019-01-01,12.63799953,3.325999975,Biggs244,37.98679996,54.74839916,36.4,54.4
2019,2019-01-02,12.34000015,0.409999996,Biggs244,32.73799999,54.21200027,29.5,56
2019,2019-01-03,11.82400036,-0.856000006,Biggs244,30.45919999,53.28320065,30.3,54.5
2019,2019-01-04,11.71399975,0.441000015,Biggs244,32.79380003,53.08519955,30.5,56
2019,2019-01-05,12.27799988,-0.206,Biggs244,31.6292,54.10039978,34.6,50.1
2019,2019-01-06,9.902000427,2.282999992,Biggs244,36.10939999,49.82360077,44.9,49.2
2019,2019-01-07,9.315999985,6.477000237,Biggs244,43.65860043,48.76879997,42.7,50.5
2019,2019-01-08,10.34899998,6.789000034,Biggs244,44.22020006,50.62819996,43.4,54.7
2019,2019-01-09,13.13399982,6.96999979,Biggs244,44.54599962,55.64119968,51,59
2019,2019-01-10,14.84899998,10.00399971,Biggs244,50.00719948,58.72819996,42.4,61.1
2019,2019-01-11,14.59200001,6.618999958,Biggs244,43.91419992,58.26560001,43.5,52.8
2019,2019-01-12,11.56599998,5.464000225,Biggs244,41.83520041,52.81879997,36.2,62.7
2019,2019-01-13,16.41300011,3.256999969,Biggs244,37.86259995,61.54340019,40.1,64.5
2019,2019-01-14,16.84000015,4.251999855,Biggs244,39.65359974,62.31200027,36.8,53.3
2019,2019-01-15,11.38399982,3.687999964,Biggs244,38.63839993,52.49119968,43.5,52.2
2019,2019-01-16,11.42099953,8.31000042,Biggs244,46.95800076,52.55779915,50.4,57.1
2019,2019-01-17,13.38500023,11.0170002,Biggs244,51.83060036,56.09300041,50,58.8
2019,2019-01-18,14.0170002,9.982999802,Biggs244,49.96939964,57.23060036,50,57
2019,2019-01-19,13.71899986,9.902000427,Biggs244,49.82360077,56.69419975,52,59
2019,2019-01-20,15.06200027,11.18400002,Biggs244,52.13120003,59.11160049,47.9,61.9
2019,2019-01-21,15.92599964,7.159999847,Biggs244,44.88799973,60.66679935,43.2,58.9
2019,2019-01-22,13.88099957,5.940999985,Biggs244,42.69379997,56.98579922,40.9,59.3
2019,2019-01-23,15.06200027,4.164000034,Biggs244,39.49520006,59.11160049,35.6,66.5
2019,2019-01-24,16.96699905,2.513000011,Biggs244,36.52340002,62.5405983,35.9,62.6
2019,2019-01-25,16.87199974,3.667999983,Biggs244,38.60239997,62.36959953,37.1,72.7
2019,2019-01-26,20.08499908,3.556999922,Biggs244,38.40259986,68.15299835,38.7,60.7
2019,2019-01-27,15.02200031,4.304999828,Biggs244,39.74899969,59.03960056,39.3,70.4
2019,2019-01-28,20.18099976,5.017000198,Biggs244,41.03060036,68.32579956,42.7,62
2019,2019-01-29,15.97099972,6.77699995,Biggs244,44.19859991,60.74779949,45.7,67.4
2019,2019-01-30,18.82799911,7.842999935,Biggs244,46.11739988,65.89039841,45.1,66.1
2019,2019-01-31,17.88699913,7.561999798,Biggs244,45.61159964,64.19659843,42.9,67.5
2019,2019-02-01,19.13100052,6.90899992,Biggs244,44.43619986,66.43580093,51.4,57.6
2019,2019-02-02,14.10099983,11.11999989,Biggs244,52.01599979,57.3817997,49.3,56.2
2019,2019-02-03,12.83600044,8.668000221,Biggs244,47.6024004,55.1048008,47.5,59.3
2019,2019-02-04,14.50599957,8.461999893,Biggs244,47.23159981,58.11079922,40.9,52.1
2019,2019-02-05,10.56200027,3.561000109,Biggs244,38.4098002,51.01160049,36,53.7
2019,2019-02-06,9.963000298,2.362999916,Biggs244,36.25339985,49.93340054,38.9,55.2
2019,2019-02-07,11.33199978,1.848999977,Biggs244,35.32819996,52.3975996,33.6,51.9
2019,2019-02-08,9.670000076,1.06400001,Biggs244,33.91520002,49.40600014,35.5,49.6
2019,2019-02-09,9.50399971,3.697999954,Biggs244,38.65639992,49.10719948,41.2,53.4
2019,2019-02-10,10.88599968,4.160999775,Biggs244,39.48979959,51.59479942,31.5,52.2
2019,2019-02-11,10.62899971,0.924000025,Biggs244,33.66320004,51.13219948,32.7,53.6
2019,2019-02-12,11.04100037,1.378000021,Biggs244,34.48040004,51.87380066,36.8,49
2019,2019-02-13,8.953000069,3.101000071,Biggs244,37.58180013,48.11540012,42.9,48.8
2019,2019-02-14,9.43999958,6.038000107,Biggs244,42.86840019,48.99199924,42.8,59.5
2019,2019-02-15,14.59200001,6.787000179,Biggs244,44.21660032,58.26560001,44.3,53.8
2019,2019-02-16,10.97000027,6.611000061,Biggs244,43.89980011,51.74600048,39.9,57.8
2019,2019-02-17,13.31900024,4.659999847,Biggs244,40.38799973,55.97420044,38.1,54
2019,2019-02-18,11.38599968,3.255000114,Biggs244,37.85900021,52.49479942,36.4,57
2019,2019-02-19,13.02200031,2.532999992,Biggs244,36.55939999,55.43960056,36.1,56.5
2019,2019-02-20,12.88300037,1.963000059,Biggs244,35.53340011,55.18940067,38.8,60.7
2019,2019-02-21,14.24100018,2.927999973,Biggs244,37.27039995,57.63380032,35.9,59.3
2019,2019-02-22,14.12100029,2.588000059,Biggs244,36.65840011,57.41780052,35,59.6
2019,2019-02-23,13.79199982,1.633999944,Biggs244,34.9411999,56.82559967,34.8,54.9
2019,2019-02-24,12.22200012,1.965000033,Biggs244,35.53700006,53.99960022,44.1,55
2019,2019-02-25,12.39500046,7.372000217,Biggs244,45.26960039,54.31100082,47,51.5
2019,2019-02-26,10.65999985,8.414999962,Biggs244,47.14699993,51.18799973,49.9,51.6
2019,2019-02-27,10.87100029,9.513999939,Biggs244,49.12519989,51.56780052,49.1,61.6
2019,2019-02-28,15.99699974,9.098999977,Biggs244,48.37819996,60.79459953,44.1,57.2
2019,2019-03-01,13.58199978,6.796999931,Biggs244,44.23459988,56.4475996,44.9,55.8
2019,2019-03-02,12.99400043,7.102000237,Biggs244,44.78360043,55.38920078,47,56.9
2019,2019-03-03,12.98099995,8.269000053,Biggs244,46.8842001,55.3657999,48.3,58.7
2019,2019-03-04,14.44499969,9.911000252,Biggs244,49.83980045,58.00099945,48.5,59.5
2019,2019-03-05,14.82900047,9.211000443,Biggs244,48.5798008,58.69220085,48.6,53.9
2019,2019-03-06,12.13899994,9.256999969,Biggs244,48.66259995,53.85019989,51.4,64.7
2019,2019-03-07,17.2859993,10.49100018,Biggs244,50.88380032,63.11479874,46.7,58.6
2019,2019-03-08,14.1079998,6.482999802,Biggs244,43.66939964,57.39439964,42.8,55.8
2019,2019-03-09,12.81999969,5.919000149,Biggs244,42.65420027,55.07599945,42.1,52.2
2019,2019-03-10,10.73799992,5.888000011,Biggs244,42.59840002,51.32839985,43.6,59.8
2019,2019-03-11,14.93299961,6.459000111,Biggs244,43.6262002,58.8793993,43.2,66.6
2019,2019-03-12,19.05900002,5.929999828,Biggs244,42.67399969,66.30620003,38.8,64.1
2019,2019-03-13,17.29000092,4.665999889,Biggs244,40.3987998,63.12200165,35.9,61.6
2019,2019-03-14,16.27599907,3.315000057,Biggs244,37.9670001,61.29679832,39.1,66.8
2019,2019-03-15,19.0720005,3.138000011,Biggs244,37.64840002,66.32960091,36.2,70.5
2019,2019-03-16,20.47999954,3.101000071,Biggs244,37.58180013,68.86399918,36.3,76.3
2019,2019-03-17,22.88999939,3.631000042,Biggs244,38.53580008,73.2019989,40.6,76.6
2019,2019-03-18,23.22100067,5.755000114,Biggs244,42.35900021,73.79780121,42.6,81.7
2019,2019-03-19,25.01499939,6.606999874,Biggs244,43.89259977,77.0269989,45.5,74.1
2019,2019-03-20,22.12400055,8.522999763,Biggs244,47.34139957,71.82320099,46.2,65.2
2019,2019-03-21,17.30800056,4.712999821,Biggs244,40.48339968,63.15440102,37.8,65.5
2019,2019-03-22,18.16200066,4.333000183,Biggs244,39.79940033,64.69160118,46.2,55
2019,2019-03-23,12.37800026,8.298000336,Biggs244,46.9364006,54.28040047,41.6,63.5
2019,2019-03-24,16.04000092,4.048999786,Biggs244,39.28819962,60.87200165,38.1,67.2
2019,2019-03-25,17.98800087,4.238999844,Biggs244,39.63019972,64.37840157,46.4,56
2019,2019-03-26,13.31900024,8.661999702,Biggs244,47.59159946,55.97420044,50.1,63.6
2019,2019-03-27,17.10199928,10.01399994,Biggs244,50.02519989,62.78359871,48,64.7
2019,2019-03-28,17.125,8.994000435,Biggs244,48.18920078,62.825,47.7,58.3
2019,2019-03-29,14.0539999,7.290999889,Biggs244,45.1237998,57.29719982,41.2,67.8
2019,2019-03-30,18.79599953,5.761000156,Biggs244,42.36980028,65.83279915,40.7,72.1
2019,2019-03-31,21.99099922,5.697000027,Biggs244,42.25460005,71.5837986,54.3,79.7
2019,2019-04-01,24.60099983,7.297999859,Biggs244,45.13639975,76.2817997,51.1,69.5
2019,2019-04-02,19.6420002,11.51799965,Biggs244,52.73239937,67.35560036,53,66.7
2019,2019-04-03,18.22699928,11.23799992,Biggs244,52.22839985,64.80859871,49.6,63.6
2019,2019-04-04,17.04100037,10.08699989,Biggs244,50.15659981,62.67380066,51.4,65.9
2019,2019-04-05,17.89999962,11.13300037,Biggs244,52.03940067,64.21999931,52,64.1
2019,2019-04-06,16.63100052,11.36699963,Biggs244,52.46059933,61.93580093,53,66.9
2019,2019-04-07,18.46899986,11.89099979,Biggs244,53.40379963,65.24419975,56.1,73.9
2019,2019-04-08,22.75799942,13.42800045,Biggs244,56.17040081,72.96439896,55.7,71.1
2019,2019-04-09,21.41399956,10.52799988,Biggs244,50.95039978,70.5451992,45.6,68.4
2019,2019-04-10,19.89299965,7.006000042,Biggs244,44.61080008,67.80739937,42.2,72
2019,2019-04-11,21.90600014,6.053999901,Biggs244,42.89719982,71.43080025,48.5,67.7
2019,2019-04-12,19.58200073,9.55300045,Biggs244,49.19540081,67.24760132,47,73.9
2019,2019-04-13,22.96299934,7.93900013,Biggs244,46.29020023,73.33339882,42.7,76.4
2019,2019-04-14,24.25300026,7.323999882,Biggs244,45.18319979,75.65540047,51.9,71.7
2019,2019-04-15,21.56399918,11,Biggs244,51.8,70.81519852,50.1,57.5
2019,2019-04-16,14.22200012,9.529999733,Biggs244,49.15399952,57.59960022,45.9,71.2
2019,2019-04-17,20.87700081,7.162000179,Biggs244,44.89160032,69.57860146,42.9,81.4
2019,2019-04-18,25.72800064,6.668000221,Biggs244,44.0024004,78.31040115,45.4,85.3
2019,2019-04-19,28.58200073,8.593000412,Biggs244,47.46740074,83.44760132,51.4,84.8
2019,2019-04-20,28.55200005,11.34200001,Biggs244,52.41560001,83.39360008,48.8,76.1
2019,2019-04-21,23.24699974,8.059000015,Biggs244,46.50620003,73.84459953,45.3,77.8
2019,2019-04-22,25.30200005,8.008999825,Biggs244,46.41619968,77.54360008,48.1,85.8
2019,2019-04-23,29.71500015,10.27400017,Biggs244,50.4932003,85.48700027,55.9,91
2019,2019-04-24,32.28900146,13.84700012,Biggs244,56.92460022,90.12020264,56.3,92.7
2019,2019-04-25,32.85200119,14.39500046,Biggs244,57.91100082,91.13360214,57.8,90.4
2019,2019-04-26,32.15299988,14.55599976,Biggs244,58.20079956,89.87539978,54.7,91.6
2019,2019-04-27,32.20899963,12.90600014,Biggs244,55.23080025,89.97619934,53,85.4
2019,2019-04-28,29.1989994,11.93500042,Biggs244,53.48300076,84.55819893,48.3,84.6
2019,2019-04-29,28.42499924,9.784999847,Biggs244,49.61299973,83.16499863,48.4,80.2
2019,2019-04-30,26.33300018,10.16300011,Biggs244,50.29340019,79.39940033,47.4,74.1
2019,2019-05-01,22.18799973,8.815999985,Biggs244,47.86879997,71.93839951,46.2,82.4
2019,2019-05-02,26.70499992,8.390000343,Biggs244,47.10200062,80.06899986,45.8,85.9
2019,2019-05-03,28.48900032,8.585000038,Biggs244,47.45300007,83.28020058,46.7,85.5
2019,2019-05-04,28.90299988,9.055999756,Biggs244,48.30079956,84.02539978,47.2,85.2
2019,2019-05-05,28.72800064,8.008000374,Biggs244,46.41440067,83.71040115,42.9,85
2019,2019-05-06,27.88199997,7.708000183,Biggs244,45.87440033,82.18759995,50.9,77.9
2019,2019-05-07,24.62599945,10.05700016,Biggs244,50.10260029,76.32679901,49.4,81.6
2019,2019-05-08,26.65999985,10.1420002,Biggs244,50.25560036,79.98799973,50.4,87.8
2019,2019-05-09,30.19199944,11.27799988,Biggs244,52.30039978,86.34559898,53.2,87.2
2019,2019-05-10,30.19099998,11.37199974,Biggs244,52.46959953,86.34379997,50,88.6
2019,2019-05-11,31.20800018,12.65799999,Biggs244,54.78439999,88.17440033,54.3,84.8
2019,2019-05-12,28.88899994,12.78600025,Biggs244,55.01480045,84.00019989,52.8,85.5
2019,2019-05-13,29.27199936,12.54199982,Biggs244,54.57559967,84.68959885,55.2,82.3
2019,2019-05-14,27.68199921,13.02799988,Biggs244,55.45039978,81.82759857,55.2,73.9
2019,2019-05-15,23.04400063,12.95400047,Biggs244,55.31720085,73.47920113,56.9,66.1
2019,2019-05-16,18.58200073,11.36800003,Biggs244,52.46240005,65.44760132,52,63.6
2019,2019-05-17,16.49699974,10.68400002,Biggs244,51.23120003,61.69459953,51.1,69
2019,2019-05-18,19.86400032,10.46000004,Biggs244,50.82800007,67.75520058,50.1,59.1
2019,2019-05-19,14.68099976,10.26000023,Biggs244,50.46800041,58.42579956,48.6,61.1
2019,2019-05-20,15.32199955,6.46999979,Biggs244,43.64599962,59.57959919,41.3,68.6
2019,2019-05-21,20.00900078,8.413000107,Biggs244,47.14340019,68.0162014,51.9,69.9
2019,2019-05-22,20.07799911,9.454999924,Biggs244,49.01899986,68.14039841,44.4,75.6
2019,2019-05-23,23.95700073,7.934999943,Biggs244,46.2829999,75.12260132,60.9,82.9
2019,2019-05-24,26.92900085,14.52499962,Biggs244,58.14499931,80.47220154,57.5,77.5
2019,2019-05-25,24.99799919,13.78100014,Biggs244,56.80580025,76.99639854,56.5,74.2
2019,2019-05-26,22.90099907,10.93099976,Biggs244,51.67579956,73.22179832,50,64.7
2019,2019-05-27,17.35199928,10.09200001,Biggs244,50.16560001,63.23359871,54.2,71
2019,2019-05-28,20.93199921,12.29199982,Biggs244,54.12559967,69.67759857,54.2,87.7
2019,2019-05-29,28.53800011,13.09500027,Biggs244,55.57100048,83.36840019,58.6,84.3
2019,2019-05-30,28.70899963,15.21800041,Biggs244,59.39240074,83.67619934,60.2,83.3
2019,2019-05-31,28.07900047,15.13399982,Biggs244,59.24119968,82.54220085,59,90.1
2019,2019-06-01,31.57299995,15.46500015,Biggs244,59.83700027,88.83139992,63,90.9
2019,2019-06-02,32.80799866,18.48999977,Biggs244,65.28199959,91.05439758,62.9,86
2019,2019-06-03,29.6590004,17.39299965,Biggs244,63.30739937,85.38620071,61.1,90.9
2019,2019-06-04,32.52700043,17.48699951,Biggs244,63.47659912,90.54860077,66.5,97.9
2019,2019-06-05,35.6969986,19.59300041,Biggs244,67.26740074,96.25459747,65.9,94.5
2019,2019-06-06,34.63100052,19.16300011,Biggs244,66.49340019,94.33580093,62.4,87
2019,2019-06-07,30.20100021,12.9989996,Biggs244,55.39819927,86.36180038,54.1,77.5
2019,2019-06-08,25.26399994,13.25599957,Biggs244,55.86079922,77.47519989,57.9,83.9
2019,2019-06-09,28.7310009,14.77999973,Biggs244,58.60399952,83.71580162,61.7,91.9
2019,2019-06-10,32.92900085,15.85999966,Biggs244,60.54799938,91.27220154,59.4,99.8
2019,2019-06-11,36.64199829,16.57099915,Biggs244,61.82779846,97.95559692,63.6,99
2019,2019-06-12,36.49599838,18.22699928,Biggs244,64.80859871,97.69279709,68.1,95.5
2019,2019-06-13,35.25999832,20.43099976,Biggs244,68.77579956,95.46799698,64.1,91.1
2019,2019-06-14,32.74900055,17.89999962,Biggs244,64.21999931,90.94820099,61.3,88.1
2019,2019-06-15,31.20100021,16.19799995,Biggs244,61.15639992,88.16180038,58.9,84.8
2019,2019-06-16,29.03300095,14.61299992,Biggs244,58.30339985,84.2594017,56.1,89.1
2019,2019-06-17,31.20800018,14.02299976,Biggs244,57.24139957,88.17440033,62.1,94.1
2019,2019-06-18,34.15599823,17.22900009,Biggs244,63.01220016,93.48079681,68.7,100.9
2019,2019-06-19,38.12900162,18.16500092,Biggs244,64.69700165,100.6322029,62.9,94.3
2019,2019-06-20,34.68199921,17.3939991,Biggs244,63.30919838,94.42759857,61,92.2
2019,2019-06-21,32.23799896,16.44400024,Biggs244,61.59920044,90.02839813,59.3,85.8
2019,2019-06-22,29.88400078,16.45899963,Biggs244,61.62619934,85.7912014,62.7,90.6
2019,2019-06-23,32.58000183,16.02899933,Biggs244,60.85219879,90.6440033,58.6,94
2019,2019-06-24,33.73400116,15.84000015,Biggs244,60.51200027,92.72120209,62,91.6
2019,2019-06-25,32.67599869,17.5189991,Biggs244,63.53419838,90.81679764,67.1,90.4
2019,2019-06-26,32.0530014,16.36100006,Biggs244,61.44980011,89.69540253,59.4,84.4
2019,2019-06-27,28.58799934,13.2840004,Biggs244,55.91120071,83.45839882,54.7,78.5
2019,2019-06-28,25.41600037,12.76599979,Biggs244,54.97879963,77.74880066,55.7,83.2
2019,2019-06-29,28.46800041,13.81000042,Biggs244,56.85800076,83.24240074,55.2,86
2019,2019-06-30,29.80599976,13.56599998,Biggs244,56.41879997,85.65079956,57.6,88.9
2019,2019-07-01,30.97800064,14.13099957,Biggs244,57.43579922,87.76040115,55.7,86.4
2019,2019-07-02,30.09300041,14.05200005,Biggs244,57.29360008,86.16740074,57.4,88
2019,2019-07-03,30.39699936,15.07800007,Biggs244,59.14040012,86.71459885,59,87.1
2019,2019-07-04,30.63899994,15.50399971,Biggs244,59.90719948,87.15019989,59,97.1
2019,2019-07-05,34.35599899,15.49699974,Biggs244,59.89459953,93.84079819,61.5,91.3
2019,2019-07-06,33.02299881,16.99699974,Biggs244,62.59459953,91.44139786,63.4,90.3
2019,2019-07-07,32.44800186,17.90600014,Biggs244,64.23080025,90.40640335,62,84.2
2019,2019-07-08,29.02199936,14.62199974,Biggs244,58.31959953,84.23959885,56.7,81
2019,2019-07-09,27.10000038,13.80099964,Biggs244,56.84179935,80.78000069,57,84.1
2019,2019-07-10,28.68799973,14.33399963,Biggs244,57.80119934,83.63839951,60.3,88.1
2019,2019-07-11,31.18300056,16.11800003,Biggs244,61.01240005,88.12940102,59.7,91.3
